"('Core', 'https://coinmarketcap.com/currencies/core-dao/')",https://coinmarketcap.com/currencies/core-dao/historical-data
"('SKALE', 'https://coinmarketcap.com/currencies/skale-network/')",https://coinmarketcap.com/currencies/skale-network/historical-data
"('Flux', 'https://coinmarketcap.com/currencies/zel/')",https://coinmarketcap.com/currencies/zel/historical-data
"('UMA', 'https://coinmarketcap.com/currencies/uma/')",https://coinmarketcap.com/currencies/uma/historical-data
"('Horizen', 'https://coinmarketcap.com/currencies/horizen/')",https://coinmarketcap.com/currencies/horizen/historical-data
"('Galxe', 'https://coinmarketcap.com/currencies/galxe/')",https://coinmarketcap.com/currencies/galxe/historical-data
"('Reserve Rights', 'https://coinmarketcap.com/currencies/reserve-rights/')",https://coinmarketcap.com/currencies/reserve-rights/historical-data
"('TomoChain', 'https://coinmarketcap.com/currencies/tomochain/')",https://coinmarketcap.com/currencies/tomochain/historical-data
"('Everscale', 'https://coinmarketcap.com/currencies/everscale/')",https://coinmarketcap.com/currencies/everscale/historical-data
"('STP', 'https://coinmarketcap.com/currencies/standard-tokenization-protocol/')",https://coinmarketcap.com/currencies/standard-tokenization-protocol/historical-data
"('Lisk', 'https://coinmarketcap.com/currencies/lisk/')",https://coinmarketcap.com/currencies/lisk/historical-data
"('Nano', 'https://coinmarketcap.com/currencies/nano/')",https://coinmarketcap.com/currencies/nano/historical-data
"('Storj', 'https://coinmarketcap.com/currencies/storj/')",https://coinmarketcap.com/currencies/storj/historical-data
"('Alchemy Pay', 'https://coinmarketcap.com/currencies/alchemy-pay/')",https://coinmarketcap.com/currencies/alchemy-pay/historical-data
"('Kyber Network Crystal v2', 'https://coinmarketcap.com/currencies/kyber-network-crystal-v2/')",https://coinmarketcap.com/currencies/kyber-network-crystal-v2/historical-data
"('Cartesi', 'https://coinmarketcap.com/currencies/cartesi/')",https://coinmarketcap.com/currencies/cartesi/historical-data
"('Celer Network', 'https://coinmarketcap.com/currencies/celer-network/')",https://coinmarketcap.com/currencies/celer-network/historical-data
"('PlayDapp', 'https://coinmarketcap.com/currencies/playdapp/')",https://coinmarketcap.com/currencies/playdapp/historical-data
"('Pundi X (New)', 'https://coinmarketcap.com/currencies/pundix-new/')",https://coinmarketcap.com/currencies/pundix-new/historical-data
"('Vulcan Forged PYR', 'https://coinmarketcap.com/currencies/vulcan-forged-pyr/')",https://coinmarketcap.com/currencies/vulcan-forged-pyr/historical-data
"('Status', 'https://coinmarketcap.com/currencies/status/')",https://coinmarketcap.com/currencies/status/historical-data
"('Amp', 'https://coinmarketcap.com/currencies/amp/')",https://coinmarketcap.com/currencies/amp/historical-data
